로트번호,시각,설비호기,교대조,건조_ZONE1_TEMP,건조_ZONE2_TEMP,프레스_1호기_압력,코팅_로딩_mg_cm2,전극_밀도,화성_3단계_CV_전압,NMP_투입비,에이징_시간_h,판정
LOT-2026-1232,2026-08-05 22:24:00,1호기,야간,131.2,117.2,1423.0,20.77,3.545,4.182,0.419,48.4,양품
LOT-2026-1232,2026-08-05 22:27:00,2호기,야간,128.3,120.4,1441.0,21.34,3.503,4.193,0.425,23.7,양품
LOT-2026-1232,2026-08-05 22:30:00,3호기,야간,130.3,114.4,1395.0,21.49,3.472,4.193,0.419,24.1,양품
LOT-2026-1232,2026-08-05 22:33:00,4호기,야간,133.0,117.8,1538.0,21.09,3.453,4.181,0.419,35.9,양품
LOT-2026-1232,2026-08-05 22:36:00,1호기,야간,134.2,114.7,1434.0,20.58,3.466,4.205,0.423,48.1,양품
LOT-2026-1232,2026-08-05 22:39:00,2호기,야간,133.5,117.7,1444.0,20.18,3.506,4.194,0.408,47.6,불량
LOT-2026-1232,2026-08-05 22:42:00,3호기,야간,132.4,115.1,1344.0,21.59,3.472,4.204,0.422,36.2,양품
LOT-2026-1232,2026-08-05 22:45:00,4호기,야간,132.6,117.4,1387.0,20.38,3.408,4.189,0.409,23.8,불량
LOT-2026-1232,2026-08-05 22:48:00,1호기,야간,126.3,115.7,1485.0,20.63,3.444,4.187,0.429,23.9,양품
LOT-2026-1232,2026-08-05 22:51:00,2호기,야간,130.9,119.3,1456.0,20.88,3.486,4.185,0.433,23.3,양품
LOT-2026-1232,2026-08-05 22:54:00,3호기,야간,133.9,116.7,1457.0,21.88,3.448,4.188,0.409,36.1,양품
LOT-2026-1232,2026-08-05 22:57:00,4호기,야간,130.1,120.7,1500.0,22.28,3.442,4.177,0.422,36.1,불량
LOT-2026-1232,2026-08-05 22:57:00,1호기,야간,134.0,119.4,1487.0,20.78,3.494,4.183,0.419,36.3,양품
LOT-2026-1232,2026-08-05 22:57:00,2호기,야간,133.2,117.6,1383.0,21.1,3.485,4.192,0.424,48.0,양품
LOT-2026-1232,2026-08-05 23:06:00,3호기,야간,130.7,116.9,1431.0,21.47,3.518,4.191,0.424,23.8,양품
LOT-2026-1232,2026-08-05 23:09:00,4호기,야간,132.5,119.7,1442.0,21.56,3.521,4.193,0.442,47.5,양품
LOT-2026-1232,2026-08-05 23:12:00,1호기,야간,131.5,121.1,1482.0,20.64,3.583,4.183,0.397,47.7,불량
LOT-2026-1232,2026-08-05 23:15:00,2호기,야간,130.8,119.6,1393.0,21.79,3.508,4.187,0.395,23.6,양품
LOT-2026-1232,2026-08-05 23:18:00,3호기,야간,130.2,119.3,1491.0,22.33,3.531,4.191,0.42,24.3,불량
LOT-2026-1232,2026-08-05 23:21:00,4호기,야간,129.3,115.7,1502.0,22.05,3.434,4.189,0.449,36.0,양품
LOT-2026-1232,2026-08-05 23:24:00,1호기,야간,129.9,119.3,1563.0,21.46,3.543,4.192,0.415,48.1,양품
LOT-2026-1232,2026-08-05 23:27:00,2호기,야간,129.9,118.4,1468.0,21.69,3.582,4.172,0.387,23.7,양품
LOT-2026-1232,2026-08-05 23:30:00,3호기,야간,130.7,117.5,1426.0,20.68,3.462,4.202,0.397,23.3,양품
LOT-2026-1232,2026-08-05 23:33:00,4호기,야간,131.1,115.2,1339.0,21.17,3.508,4.191,0.412,48.0,양품
LOT-2026-1232,2026-08-05 23:36:00,1호기,야간,134.5,116.5,1513.0,21.29,3.452,4.183,0.439,24.7,양품
LOT-2026-1232,2026-08-05 23:39:00,2호기,야간,132.8,121.2,1467.0,21.82,3.47,4.18,0.442,48.3,양품
LOT-2026-1232,2026-08-05 23:42:00,3호기,야간,130.2,117.5,1537.0,20.86,3.5,4.186,0.432,23.1,양품
LOT-2026-1232,2026-08-05 23:45:00,4호기,야간,130.7,119.5,1352.0,20.67,3.449,4.179,0.422,36.9,양품
LOT-2026-1232,2026-08-05 23:48:00,1호기,야간,131.5,117.9,1387.0,22.07,3.557,4.184,0.432,47.6,불량
LOT-2026-1232,2026-08-05 23:51:00,2호기,야간,132.1,118.7,1286.0,21.04,3.493,4.187,0.408,23.5,양품
LOT-2026-1232,2026-08-05 23:54:00,3호기,야간,131.1,121.2,1409.0,21.67,3.41,4.185,0.421,24.6,양품
LOT-2026-1232,2026-08-05 23:57:00,4호기,야간,132.1,117.8,1460.0,20.86,3.462,4.195,0.39,23.6,양품
LOT-2026-1233,2026-08-06 00:00:00,1호기,야간,130.6,118.2,1493.0,21.65,3.544,4.203,0.427,24.2,양품
LOT-2026-1233,2026-08-06 00:03:00,2호기,야간,128.6,117.3,1443.0,21.57,3.456,4.191,0.422,48.1,양품
LOT-2026-1233,2026-08-06 00:06:00,3호기,야간,132.0,118.7,1470.0,20.44,3.447,4.198,0.453,35.8,양품
LOT-2026-1233,2026-08-06 00:09:00,4호기,야간,131.2,118.0,1431.0,20.58,3.494,4.18,0.452,36.6,양품
LOT-2026-1233,2026-08-06 00:12:00,1호기,야간,130.8,117.4,1406.0,21.57,3.424,4.184,0.439,35.1,양품
LOT-2026-1233,2026-08-06 00:15:00,2호기,야간,131.5,119.9,1420.0,21.09,3.43,4.185,0.432,23.6,불량
LOT-2026-1233,2026-08-06 00:18:00,3호기,야간,130.7,120.9,1514.0,20.09,3.483,4.182,0.398,23.6,양품
LOT-2026-1233,2026-08-06 00:21:00,4호기,야간,132.8,112.5,1468.0,20.49,3.44,4.197,0.427,47.8,양품
LOT-2026-1233,2026-08-06 00:24:00,1호기,야간,130.7,116.3,1477.0,20.5,3.446,4.182,0.431,47.5,양품
LOT-2026-1233,2026-08-06 00:27:00,2호기,야간,132.3,121.0,1536.0,20.59,3.494,4.18,0.44,23.9,양품
LOT-2026-1233,2026-08-06 00:30:00,3호기,야간,130.7,119.2,1479.0,21.79,3.469,4.182,0.431,23.7,양품
LOT-2026-1233,2026-08-06 00:33:00,4호기,야간,129.3,117.4,1405.0,20.32,3.423,4.206,0.426,24.6,불량
LOT-2026-1233,2026-08-06 00:36:00,1호기,야간,130.5,117.8,1469.0,21.68,3.44,4.179,0.386,36.1,양품
LOT-2026-1233,2026-08-06 00:39:00,2호기,야간,132.2,117.5,1436.0,20.97,3.544,4.19,0.416,23.8,양품
LOT-2026-1233,2026-08-06 00:42:00,3호기,야간,134.2,118.3,1447.0,20.7,3.459,4.189,0.387,23.9,양품
LOT-2026-1233,2026-08-06 00:45:00,4호기,야간,129.2,116.4,1512.0,20.91,3.543,4.2,0.447,35.7,양품
LOT-2026-1233,2026-08-06 00:48:00,1호기,야간,132.5,121.0,1507.0,20.51,3.481,4.183,0.449,24.5,양품
LOT-2026-1233,2026-08-06 00:51:00,2호기,야간,135.9,117.4,1415.0,21.03,3.404,4.181,0.429,35.8,양품
LOT-2026-1233,2026-08-06 00:54:00,3호기,야간,129.4,116.9,1527.0,20.73,3.524,4.179,0.422,47.9,양품
LOT-2026-1233,2026-08-06 00:57:00,4호기,야간,131.1,116.8,1367.0,21.4,3.418,4.185,0.427,23.9,양품
LOT-2026-1233,2026-08-06 01:00:00,1호기,야간,132.4,117.5,1424.0,21.43,3.513,4.194,0.43,24.3,양품
LOT-2026-1233,2026-08-06 01:03:00,2호기,야간,129.5,116.3,1417.0,21.94,3.451,4.189,0.413,36.4,양품
LOT-2026-1233,2026-08-06 01:06:00,3호기,야간,132.4,116.0,1450.0,21.09,3.444,4.175,0.467,24.1,양품
LOT-2026-1233,2026-08-06 01:09:00,4호기,야간,127.7,116.0,1415.0,20.09,3.465,4.194,0.419,24.4,불량
LOT-2026-1233,2026-08-06 01:12:00,1호기,야간,133.2,120.0,1382.0,21.42,3.414,4.182,0.38,24.1,양품
LOT-2026-1233,2026-08-06 01:15:00,2호기,야간,130.8,118.9,1391.0,20.26,3.483,4.19,0.406,48.1,양품
LOT-2026-1233,2026-08-06 01:18:00,3호기,야간,130.4,122.1,1373.0,20.86,3.451,4.192,0.428,36.5,양품
LOT-2026-1233,2026-08-06 01:21:00,4호기,야간,128.7,116.7,1426.0,21.07,3.455,4.184,0.434,23.2,양품
LOT-2026-1233,2026-08-06 01:24:00,1호기,야간,132.1,119.0,1514.0,21.69,3.529,4.186,0.433,23.7,양품
LOT-2026-1233,2026-08-06 01:27:00,2호기,야간,132.6,120.1,1491.0,21.63,3.48,4.185,0.402,24.1,양품
LOT-2026-1233,2026-08-06 01:30:00,3호기,야간,132.7,119.3,1532.0,20.6,3.426,4.188,0.422,47.9,양품
LOT-2026-1233,2026-08-06 01:33:00,4호기,야간,129.5,119.9,1480.0,21.29,3.412,4.181,0.395,23.5,양품
LOT-2026-1233,2026-08-06 01:36:00,1호기,야간,133.9,116.9,1587.0,19.9,3.501,4.185,0.422,37.1,불량
LOT-2026-1233,2026-08-06 01:39:00,2호기,야간,132.7,115.8,1459.0,21.37,3.552,4.182,0.459,35.4,양품
LOT-2026-1233,2026-08-06 01:42:00,3호기,야간,133.3,117.6,1437.0,20.55,3.503,4.192,0.438,23.8,양품
LOT-2026-1233,2026-08-06 01:45:00,4호기,야간,130.2,120.2,1466.0,21.75,3.451,4.193,0.434,36.0,양품
LOT-2026-1233,2026-08-06 01:48:00,1호기,야간,131.4,116.4,1331.0,21.3,3.484,4.179,0.42,23.0,양품
LOT-2026-1233,2026-08-06 01:51:00,2호기,야간,131.4,115.5,1455.0,21.34,3.469,4.187,0.425,36.1,양품
LOT-2026-1233,2026-08-06 01:54:00,3호기,야간,131.5,116.8,1539.0,21.26,3.511,4.199,0.425,48.2,양품
LOT-2026-1233,2026-08-06 01:57:00,4호기,야간,129.1,116.7,1409.0,20.69,3.474,4.178,0.41,24.3,양품
LOT-2026-1234,2026-08-06 02:00:00,1호기,야간,129.4,118.5,1472.0,20.96,3.473,4.186,0.438,23.8,양품
LOT-2026-1234,2026-08-06 02:03:00,2호기,야간,130.5,117.3,1466.0,20.73,3.462,4.202,0.423,23.8,양품
LOT-2026-1234,2026-08-06 02:06:00,3호기,야간,129.8,118.5,1419.0,20.86,3.423,4.184,0.407,24.5,양품
LOT-2026-1234,2026-08-06 02:09:00,4호기,야간,131.7,115.1,1542.0,20.42,3.43,4.184,0.384,23.7,양품
LOT-2026-1234,2026-08-06 02:12:00,1호기,야간,130.6,117.4,1532.0,21.2,3.446,4.179,0.434,23.1,양품
LOT-2026-1234,2026-08-06 02:15:00,2호기,야간,132.4,114.4,1418.0,20.77,3.542,4.188,0.419,24.6,양품
LOT-2026-1234,2026-08-06 02:18:00,3호기,야간,131.0,114.4,1401.0,21.15,3.459,4.197,0.441,23.2,양품
LOT-2026-1234,2026-08-06 02:21:00,4호기,야간,132.1,115.1,1488.0,20.7,3.426,4.186,0.424,24.7,불량
LOT-2026-1234,2026-08-06 02:24:00,1호기,야간,128.3,121.9,1416.0,20.88,3.49,4.191,0.419,23.9,양품
LOT-2026-1234,2026-08-06 02:27:00,2호기,야간,130.4,113.4,1485.0,21.65,3.478,4.192,0.412,35.0,양품
LOT-2026-1234,2026-08-06 02:30:00,3호기,야간,129.3,114.2,1440.0,20.86,3.442,4.197,0.394,48.4,양품
LOT-2026-1234,2026-08-06 02:33:00,4호기,야간,132.8,117.4,1501.0,21.69,3.481,4.192,0.407,35.8,양품
LOT-2026-1234,2026-08-06 02:36:00,1호기,야간,133.9,119.2,1558.0,21.29,3.47,4.192,0.427,35.5,양품
LOT-2026-1234,2026-08-06 02:39:00,2호기,야간,132.0,116.1,1541.0,21.09,3.539,4.2,0.415,23.9,양품
LOT-2026-1234,2026-08-06 02:42:00,3호기,야간,127.1,117.9,1534.0,20.15,3.444,4.211,0.437,36.3,불량
LOT-2026-1234,2026-08-06 02:45:00,4호기,야간,131.8,118.0,1387.0,20.63,3.511,4.17,0.406,23.7,양품
LOT-2026-1234,2026-08-06 02:48:00,1호기,야간,133.1,119.3,1543.0,21.23,3.476,4.183,0.398,47.8,양품
LOT-2026-1234,2026-08-06 02:51:00,2호기,야간,130.3,118.6,1503.0,20.64,3.53,4.196,0.424,24.1,양품
LOT-2026-1234,2026-08-06 02:54:00,3호기,야간,132.3,120.4,1480.0,20.72,3.496,4.201,0.445,35.9,양품
LOT-2026-1234,2026-08-06 02:57:00,4호기,야간,132.4,120.7,1412.0,20.29,3.506,4.186,0.452,35.2,양품
LOT-2026-1234,2026-08-06 03:00:00,1호기,야간,132.7,117.6,1521.0,20.78,3.554,4.192,0.434,24.5,양품
LOT-2026-1234,2026-08-06 03:03:00,2호기,야간,131.7,121.1,1455.0,20.18,3.485,4.185,0.444,48.4,양품
LOT-2026-1234,2026-08-06 03:06:00,3호기,야간,130.2,116.8,1521.0,20.92,3.495,4.191,0.409,48.1,양품
LOT-2026-1234,2026-08-06 03:09:00,4호기,야간,132.2,117.6,1423.0,20.72,3.522,4.19,0.435,36.1,양품
LOT-2026-1234,2026-08-06 03:12:00,1호기,야간,135.6,117.7,1421.0,20.38,3.486,4.198,0.409,24.3,양품
LOT-2026-1234,2026-08-06 03:15:00,2호기,야간,131.9,119.5,1437.0,20.73,3.473,4.179,0.42,35.8,양품
LOT-2026-1234,2026-08-06 03:18:00,3호기,야간,130.6,119.1,1431.0,21.0,3.471,4.18,0.401,47.5,양품
LOT-2026-1234,2026-08-06 03:21:00,4호기,야간,133.2,117.3,1397.0,21.05,3.486,4.212,0.434,23.9,양품
LOT-2026-1234,2026-08-06 03:24:00,1호기,야간,129.0,116.3,1405.0,21.49,3.389,4.189,0.421,47.7,양품
LOT-2026-1234,2026-08-06 03:27:00,2호기,야간,133.9,116.4,1455.0,21.48,3.486,4.182,0.394,24.3,양품
LOT-2026-1234,2026-08-06 03:30:00,3호기,야간,128.4,119.9,1457.0,21.6,3.472,4.186,0.401,48.4,양품
LOT-2026-1234,2026-08-06 03:33:00,4호기,야간,133.8,117.1,1468.0,20.74,3.468,4.182,0.432,24.1,양품
LOT-2026-1234,2026-08-06 03:36:00,1호기,야간,131.6,119.0,1505.0,21.6,3.447,4.19,0.446,24.2,양품
LOT-2026-1234,2026-08-06 03:39:00,2호기,야간,127.4,117.0,1525.0,20.92,3.451,4.184,0.437,47.9,양품
LOT-2026-1234,2026-08-06 03:42:00,3호기,야간,131.6,117.9,1425.0,20.46,3.528,4.204,0.42,36.0,양품
LOT-2026-1234,2026-08-06 03:45:00,4호기,야간,128.6,113.8,1489.0,20.68,3.498,4.196,0.402,24.4,양품
LOT-2026-1234,2026-08-06 03:48:00,1호기,야간,133.1,120.9,1446.0,21.08,3.473,4.186,0.402,24.7,양품
LOT-2026-1234,2026-08-06 03:51:00,2호기,야간,128.5,124.0,1502.0,20.79,3.46,4.193,0.443,24.1,양품
LOT-2026-1234,2026-08-06 03:54:00,3호기,야간,132.4,119.1,1416.0,20.51,3.389,4.19,0.385,24.1,불량
LOT-2026-1234,2026-08-06 03:57:00,4호기,야간,130.0,122.6,1370.0,20.5,3.421,4.184,0.426,48.3,양품
LOT-2026-1235,2026-08-06 04:00:00,1호기,야간,132.4,117.4,1513.0,21.48,3.502,4.174,0.446,35.6,양품
LOT-2026-1235,2026-08-06 04:03:00,2호기,야간,133.1,116.5,1541.0,20.54,3.438,4.202,0.429,36.1,양품
LOT-2026-1235,2026-08-06 04:06:00,3호기,야간,131.9,120.7,1448.0,21.17,3.492,4.181,0.429,47.9,양품
LOT-2026-1235,2026-08-06 04:09:00,4호기,야간,129.3,122.0,1488.0,21.31,3.414,4.215,0.407,24.1,양품
LOT-2026-1235,2026-08-06 04:12:00,1호기,야간,132.8,116.1,1470.0,21.46,3.52,4.196,0.43,48.8,양품
LOT-2026-1235,2026-08-06 04:15:00,2호기,야간,132.8,118.0,1507.0,21.04,3.427,4.185,0.431,35.2,양품
LOT-2026-1235,2026-08-06 04:18:00,3호기,야간,132.4,118.9,1449.0,20.75,3.522,4.187,0.437,35.2,양품
LOT-2026-1235,2026-08-06 04:21:00,4호기,야간,134.2,113.6,1471.0,21.55,3.422,4.176,0.394,24.1,양품
LOT-2026-1235,2026-08-06 04:24:00,1호기,야간,129.6,120.6,1412.0,22.03,3.54,4.186,0.412,36.3,양품
LOT-2026-1235,2026-08-06 04:27:00,2호기,야간,130.0,118.3,1502.0,20.86,3.556,4.191,0.432,23.7,양품
LOT-2026-1235,2026-08-06 04:30:00,3호기,야간,131.9,119.4,1573.0,21.05,3.426,4.184,0.427,24.0,양품
LOT-2026-1235,2026-08-06 04:33:00,4호기,야간,129.8,117.8,1475.0,21.69,3.424,4.182,0.434,48.0,양품
LOT-2026-1235,2026-08-06 04:36:00,1호기,야간,132.5,116.6,1456.0,21.89,3.497,4.189,0.421,47.8,양품
LOT-2026-1235,2026-08-06 04:39:00,2호기,야간,133.9,117.2,1410.0,21.22,3.455,4.2,0.413,35.9,양품
LOT-2026-1235,2026-08-06 04:42:00,3호기,야간,131.9,118.7,1509.0,20.78,3.51,4.195,0.443,23.8,불량
LOT-2026-1235,2026-08-06 04:45:00,4호기,야간,133.3,116.2,1548.0,20.72,3.459,4.186,0.421,35.9,불량
LOT-2026-1235,2026-08-06 04:48:00,1호기,야간,131.1,120.1,1445.0,21.45,3.471,4.174,0.453,24.0,양품
LOT-2026-1235,2026-08-06 04:51:00,2호기,야간,130.4,121.4,1537.0,21.81,3.507,4.201,0.41,23.7,양품
LOT-2026-1235,2026-08-06 04:54:00,3호기,야간,131.7,120.0,1423.0,19.97,3.517,4.188,0.421,48.1,불량
LOT-2026-1235,2026-08-06 04:57:00,4호기,야간,134.9,119.7,1367.0,20.46,3.45,4.186,0.425,24.0,양품
LOT-2026-1235,2026-08-06 05:00:00,1호기,야간,132.7,122.0,1544.0,20.83,3.563,4.19,0.402,47.6,불량
LOT-2026-1235,2026-08-06 05:03:00,2호기,야간,131.4,117.1,1437.0,21.02,3.457,4.189,0.389,47.5,양품
LOT-2026-1235,2026-08-06 05:06:00,3호기,야간,131.4,115.5,1393.0,20.64,3.448,4.192,0.437,24.0,양품
LOT-2026-1235,2026-08-06 05:09:00,4호기,야간,130.8,116.3,1434.0,21.18,3.41,4.196,0.387,47.5,양품
LOT-2026-1235,2026-08-06 05:12:00,1호기,야간,131.3,117.8,1331.0,20.76,3.506,4.205,0.417,24.1,양품
LOT-2026-1235,2026-08-06 05:15:00,2호기,야간,128.7,118.1,1517.0,20.57,3.477,4.188,0.421,36.2,양품
LOT-2026-1235,2026-08-06 05:18:00,3호기,야간,131.7,123.0,1525.0,21.08,3.469,4.201,0.426,48.1,양품
LOT-2026-1235,2026-08-06 05:21:00,4호기,야간,132.0,117.9,1346.0,21.63,3.422,4.185,0.403,25.1,양품
LOT-2026-1235,2026-08-06 05:24:00,1호기,야간,135.4,119.3,1504.0,21.35,3.53,4.189,0.435,48.1,양품
LOT-2026-1235,2026-08-06 05:27:00,2호기,야간,134.0,118.4,1485.0,21.13,3.422,4.191,0.437,24.3,양품
LOT-2026-1235,2026-08-06 05:30:00,3호기,야간,131.6,117.6,1469.0,21.64,3.522,4.194,0.453,24.3,양품
LOT-2026-1235,2026-08-06 05:33:00,4호기,야간,132.9,119.7,1475.0,19.87,3.436,4.202,0.401,36.7,불량
LOT-2026-1235,2026-08-06 05:36:00,1호기,야간,132.0,115.3,1494.0,20.86,3.468,4.194,0.395,23.3,양품
LOT-2026-1235,2026-08-06 05:39:00,2호기,야간,128.3,115.7,1440.0,20.6,3.493,4.197,0.437,48.0,양품
LOT-2026-1235,2026-08-06 05:42:00,3호기,야간,131.7,109.0,1370.0,21.55,3.419,4.196,0.426,48.0,양품
LOT-2026-1235,2026-08-06 05:45:00,4호기,야간,128.3,116.9,1403.0,20.87,3.448,4.198,0.444,24.1,양품
LOT-2026-1235,2026-08-06 05:48:00,1호기,야간,131.5,117.8,1456.0,21.05,3.427,4.186,0.45,35.9,양품
LOT-2026-1235,2026-08-06 05:51:00,2호기,야간,132.4,116.6,1551.0,21.42,3.468,4.187,0.43,48.9,양품
LOT-2026-1235,2026-08-06 05:54:00,3호기,야간,133.0,119.8,1343.0,21.51,3.465,4.211,0.386,35.8,양품
LOT-2026-1235,2026-08-06 05:57:00,4호기,야간,130.0,115.4,1417.0,20.7,3.477,4.194,0.385,48.2,양품
LOT-2026-1236,2026-08-06 06:00:00,1호기,주간,134.0,117.1,1421.0,21.13,3.402,4.18,0.441,24.1,양품
LOT-2026-1236,2026-08-06 06:03:00,2호기,주간,132.5,117.0,1360.0,20.42,3.477,4.174,0.425,36.1,양품
LOT-2026-1236,2026-08-06 06:06:00,3호기,주간,132.0,116.6,1485.0,21.13,3.455,4.193,0.432,24.2,양품
LOT-2026-1236,2026-08-06 06:09:00,4호기,주간,133.5,120.5,1463.0,21.31,3.516,4.165,0.406,48.5,양품
LOT-2026-1236,2026-08-06 06:12:00,1호기,주간,129.4,118.5,1547.0,21.47,3.52,4.199,0.446,24.4,양품
LOT-2026-1236,2026-08-06 06:15:00,2호기,주간,132.6,115.4,1404.0,21.65,3.493,4.198,0.45,35.4,양품
LOT-2026-1236,2026-08-06 06:18:00,3호기,주간,130.3,123.6,1437.0,21.08,3.505,4.182,0.445,24.1,양품
LOT-2026-1236,2026-08-06 06:21:00,4호기,주간,133.7,118.1,1474.0,22.05,3.419,4.175,0.404,24.0,양품
LOT-2026-1236,2026-08-06 06:24:00,1호기,주간,128.2,114.1,1469.0,21.11,3.451,4.175,0.414,23.9,양품
LOT-2026-1236,2026-08-06 06:27:00,2호기,주간,136.1,116.4,1458.0,21.56,3.509,4.191,0.388,24.0,양품
LOT-2026-1236,2026-08-06 06:30:00,3호기,주간,128.4,117.7,1410.0,21.68,3.476,4.188,0.405,23.6,불량
LOT-2026-1236,2026-08-06 06:33:00,4호기,주간,130.4,118.4,1499.0,20.45,3.501,4.181,0.422,23.9,양품
LOT-2026-1236,2026-08-06 06:36:00,1호기,주간,131.6,117.6,1389.0,20.79,3.41,4.189,0.417,24.1,양품
LOT-2026-1236,2026-08-06 06:39:00,2호기,주간,131.0,120.9,1517.0,21.03,3.5,4.18,0.436,23.9,양품
LOT-2026-1236,2026-08-06 06:42:00,3호기,주간,129.8,119.7,1407.0,21.23,3.473,4.209,0.416,24.4,양품
LOT-2026-1236,2026-08-06 06:45:00,4호기,주간,130.6,117.6,1500.0,20.37,3.44,4.189,0.409,47.9,양품
LOT-2026-1236,2026-08-06 06:48:00,1호기,주간,134.7,117.8,1409.0,21.18,3.48,4.2,0.461,35.9,양품
LOT-2026-1236,2026-08-06 06:51:00,2호기,주간,129.2,117.0,1483.0,21.65,3.442,4.182,0.383,35.9,양품
LOT-2026-1236,2026-08-06 06:54:00,3호기,주간,131.9,117.1,1470.0,21.14,3.531,4.189,0.41,23.9,양품
LOT-2026-1236,2026-08-06 06:57:00,4호기,주간,129.4,118.7,1490.0,20.88,3.511,4.194,0.379,36.2,양품
LOT-2026-1236,2026-08-06 07:00:00,1호기,주간,132.5,119.4,1428.0,21.66,3.498,4.192,0.449,36.2,양품
LOT-2026-1236,2026-08-06 07:03:00,2호기,주간,132.0,116.0,1364.0,21.04,3.486,4.177,0.418,24.2,양품
LOT-2026-1236,2026-08-06 07:06:00,3호기,주간,131.7,117.2,1515.0,21.51,3.438,4.202,0.419,23.7,양품
LOT-2026-1236,2026-08-06 07:09:00,4호기,주간,128.7,120.4,1484.0,20.68,3.537,4.189,0.401,48.1,양품
LOT-2026-1236,2026-08-06 07:12:00,1호기,주간,135.2,119.1,1415.0,22.91,3.446,4.185,0.434,48.4,불량
LOT-2026-1236,2026-08-06 07:15:00,2호기,주간,129.6,116.5,1429.0,20.78,3.496,4.18,0.449,36.3,양품
LOT-2026-1236,2026-08-06 07:18:00,3호기,주간,130.9,120.7,1456.0,21.64,3.442,4.195,0.39,24.6,양품
LOT-2026-1236,2026-08-06 07:21:00,4호기,주간,132.8,116.6,1369.0,22.41,3.5,4.186,0.45,48.2,양품
LOT-2026-1236,2026-08-06 07:24:00,1호기,주간,133.8,118.9,1504.0,21.45,3.465,4.198,0.421,48.0,양품
LOT-2026-1236,2026-08-06 07:27:00,2호기,주간,130.3,117.7,1379.0,21.03,3.535,4.171,0.419,24.1,양품
LOT-2026-1236,2026-08-06 07:30:00,3호기,주간,131.2,116.2,1425.0,20.94,3.514,4.2,0.431,35.8,양품
LOT-2026-1236,2026-08-06 07:33:00,4호기,주간,131.0,114.6,1424.0,20.06,3.523,4.194,0.439,23.7,불량
LOT-2026-1236,2026-08-06 07:36:00,1호기,주간,131.1,119.1,1453.0,21.71,3.418,4.196,0.391,47.6,양품
LOT-2026-1236,2026-08-06 07:39:00,2호기,주간,133.5,120.3,1491.0,20.47,3.552,4.19,0.408,36.1,불량
LOT-2026-1236,2026-08-06 07:42:00,3호기,주간,133.8,118.9,1460.0,21.44,3.484,4.188,0.436,23.9,양품
LOT-2026-1236,2026-08-06 07:45:00,4호기,주간,131.8,120.1,1404.0,21.25,3.389,4.185,0.413,23.5,양품
LOT-2026-1236,2026-08-06 07:48:00,1호기,주간,131.7,118.9,1498.0,20.79,3.461,4.187,0.425,23.5,양품
LOT-2026-1236,2026-08-06 07:51:00,2호기,주간,132.0,108.4,1421.0,21.04,3.459,4.198,0.451,23.9,양품
LOT-2026-1236,2026-08-06 07:54:00,3호기,주간,136.2,115.8,1488.0,22.02,3.572,4.184,0.437,23.7,불량
LOT-2026-1236,2026-08-06 07:57:00,4호기,주간,131.8,119.3,1366.0,21.32,3.51,4.189,0.436,24.2,양품
LOT-2026-1237,2026-08-06 08:00:00,1호기,주간,127.3,115.6,1506.0,20.94,3.465,4.198,0.395,35.9,양품
LOT-2026-1237,2026-08-06 08:03:00,2호기,주간,130.4,118.6,1348.0,20.06,3.474,4.198,0.435,48.4,양품
LOT-2026-1237,2026-08-06 08:06:00,3호기,주간,132.3,122.0,1499.0,20.34,3.466,4.201,0.405,24.2,양품
LOT-2026-1237,2026-08-06 08:09:00,4호기,주간,129.3,132.0,1471.0,21.37,3.469,4.209,0.403,48.7,양품
LOT-2026-1237,2026-08-06 08:12:00,1호기,주간,134.0,119.8,1499.0,21.91,3.481,4.191,0.448,24.1,양품
LOT-2026-1237,2026-08-06 08:15:00,2호기,주간,130.0,117.2,1380.0,20.4,3.435,4.189,0.416,24.1,양품
LOT-2026-1237,2026-08-06 08:18:00,3호기,주간,132.8,117.1,1534.0,21.12,3.509,4.213,0.429,23.9,양품
LOT-2026-1237,2026-08-06 08:21:00,4호기,주간,129.6,117.9,1441.0,21.26,3.457,4.172,0.428,48.8,양품
LOT-2026-1237,2026-08-06 08:24:00,1호기,주간,130.5,118.2,1410.0,20.65,3.486,4.186,0.418,48.0,양품
LOT-2026-1237,2026-08-06 08:27:00,2호기,주간,132.5,115.6,1422.0,20.04,3.501,4.179,0.416,35.8,불량
LOT-2026-1237,2026-08-06 08:30:00,3호기,주간,132.4,118.0,1437.0,21.4,3.469,4.186,0.411,35.8,양품
LOT-2026-1237,2026-08-06 08:33:00,4호기,주간,132.7,120.2,1575.0,19.53,3.468,4.187,0.456,35.6,불량
LOT-2026-1237,2026-08-06 08:36:00,1호기,주간,131.3,120.4,1481.0,21.19,3.456,4.177,0.421,47.0,불량
LOT-2026-1237,2026-08-06 08:39:00,2호기,주간,132.2,114.7,1506.0,21.33,3.526,4.198,0.389,36.6,양품
LOT-2026-1237,2026-08-06 08:42:00,3호기,주간,132.9,114.6,1483.0,20.04,3.468,4.197,0.422,24.1,불량
LOT-2026-1237,2026-08-06 08:45:00,4호기,주간,131.6,119.6,1483.0,21.44,3.55,4.19,0.431,24.1,양품
LOT-2026-1237,2026-08-06 08:48:00,1호기,주간,132.1,119.7,1363.0,20.99,3.431,4.208,0.39,48.1,양품
LOT-2026-1237,2026-08-06 08:51:00,2호기,주간,129.5,118.3,1396.0,21.57,3.409,4.196,0.398,36.0,양품
